256,256,0,256,253,0,253,0
5170432,5050502,120861,5171363,4971111,1738284,6709395,0
256,256,0,256,253,0,253,0
5056000,4979240,77323,5056563,4907199,1640815,6548014,0
256,256,0,256,252,0,252,0
5051648,5027784,24407,5052191,4963940,2722827,7686767,0
256,256,0,256,254,0,254,0
5312000,5111393,202030,5313423,5015658,1233059,6248717,0
256,254,2,256,253,0,253,0
5056256,4957681,98808,5056489,4883931,1773353,6657284,0
256,508,4,512,503,0,503,0
5113600,5034860,79604,5114464,4961639,1883479,6845118,0
256,256,0,256,254,0,254,0
5182208,4987957,195262,5183219,4895358,839449,5734807,0
256,256,0,256,251,0,251,0
5129728,5012286,118149,5130435,4933295,1640753,6574048,0
256,512,0,512,506,0,506,0
5118208,5039359,79693,5119052,4965623,1785222,6750845,0
