3153152,3147271,6180,3153451,3108539,152827,3261366,2955710
3198720,3192748,6314,3199062,3153427,160633,3314060,2992792
3200512,3194907,5934,3200841,3155670,190997,3346667,2964647
3227904,3222025,6197,3228222,3182262,235214,3417476,2946992
3259392,3253307,6394,3259701,3213311,253636,3466947,2959641
3266560,3260540,6343,3266883,3220322,164985,3385307,3055306
3278080,3272039,6371,3278410,3231660,3210,3234870,3228450
3326720,3320429,6653,3327082,3279514,88393,3367907,3191095
3327744,3321556,6518,3328074,3280802,1117,3281919,3279684
3358464,3352180,6365,3358545,3310966,74186,3385152,3236765
3370240,3364005,6578,3370583,3322591,433877,3756468,2888585
3354368,3348329,6376,3354705,3307192,432693,3739885,2874380
3430656,3424284,6757,3431041,3382044,317008,3699052,0
3453696,3447138,6947,3454085,3404610,662,3405272,3403947
3475456,3469091,6722,3475813,3426499,245635,3672134,3180809
3491584,3484885,7076,3491961,3441950,611402,4053352,2830387
3517440,3510799,7019,3517818,3467476,625665,4093141,2841608
3518464,3511968,6887,3518855,3468713,635267,4103980,2833227
3541760,3535019,6838,3541857,3491601,656958,4148559,2834323
3607296,3600532,7142,3607674,3556354,754117,4310471,2801836
3613696,3606937,7137,3614074,3562527,745083,4307610,2817088
3624448,3617695,7128,3624823,3573027,392676,3965703,3180187
3667712,3660324,7550,3667874,3615109,1385,3616494,3613723
3682816,3675924,7243,3683167,3630648,736,3631384,3629912
3712256,3705333,7312,3712645,3659638,712,3660350,3658926
3752704,3744701,8414,3753115,3698201,1635,3699836,3696566
3766784,3759188,7986,3767174,3712750,1005,3713755,3711745
3835392,3825778,9993,3835771,3778394,2003,3780397,3776391
3837952,3830736,7631,3838367,3783713,1170,3784883,3782543
3838976,3830865,8549,3839414,3783519,96863,3880382,3686618
3964416,3956512,8329,3964841,3907754,2443,3910197,3905311
3881216,3873909,7708,3881617,3826323,3692,3830015,3822630
3941632,3933748,8002,3941750,3885228,177936,4063164,3707183
3976704,3969489,7621,3977110,3920637,1231589,5152226,2688383
4007680,4000226,7881,4008107,3950899,1289540,5240439,2660449
4046592,4039370,7621,4046991,3989749,1324947,5314696,2663842
4092160,4084891,7714,4092605,4034471,1413265,5447736,2619711
4102912,4093950,9353,4103303,4043386,498850,4542236,3543776
4127488,4117441,10468,4127909,4066439,15028,4081467,4051411
4172544,4160697,12319,4173016,4108813,20480,4129293,4088333
4221440,4213089,8806,4221895,4161062,28192,4189254,4132858
4223232,4212060,11622,4223682,4159501,27962,4187463,4131445
4282880,4272464,10851,4283315,4219423,41471,4260894,4177871
4333056,4325231,8245,4333476,4272127,1659693,5931820,2611346
4354304,4346333,8418,4354751,4292772,1700645,5993417,2590788
4391936,4380815,11593,4392408,4326129,486347,4812476,3839399
4449792,4430034,20230,4450264,4373539,67879,4441418,4305652
4466432,4454031,12881,4466912,4398613,78555,4477168,4320053
4490752,4478640,12332,4490972,4422975,70550,4493525,4352414
4545280,4532641,13140,4545781,4476035,86092,4562127,4389931
4558080,4540290,18302,4558592,4482675,92814,4575489,4389839
4608256,4589376,19409,4608785,4531123,121865,4652988,4409225
4660480,4644106,16666,4660772,4585509,130147,4715656,4455592
4704256,4683596,21222,4704818,4623504,178194,4801698,4445267
4739840,4720103,20276,4740379,4659894,211638,4871532,4448202
4774912,4746124,29397,4775521,4683996,280723,4964719,4403154
4861184,4846464,15273,4861737,4785802,1848753,6634555,2935944
4864000,4855125,9366,4864491,4795399,2360432,7155831,2433400
5086976,5076934,10299,5087233,5014487,2612856,7627343,2400541
4985088,4975849,9793,4985642,4914601,2510923,7425524,2402587
5101312,5092165,9633,5101798,5029442,2637323,7666765,2390923
5105920,5096319,10159,5106478,5033514,2654257,7687771,2378357
5122816,5113375,9977,5123352,5050483,2649631,7700114,2399809
5327872,5213965,114920,5328885,5131987,1237688,6369675,3893746
5245952,5130399,116672,5247071,5048613,765475,5814088,4282852
5309696,5153812,157176,5310988,5064773,808709,5873482,4255762
5346304,5189961,157152,5347113,5100765,793142,5893907,4307448
5411584,5215643,197485,5413128,5118998,864416,5983414,4254243
5499904,5260833,240719,5501552,5156679,933003,6089682,4223308
5526784,5285295,243234,5528529,5180217,966414,6146631,4213406
5626112,5352726,275283,5628009,5242085,1063072,6305157,4178477
5659648,5382330,278998,5661328,5270549,1065353,6335902,0
5755136,5440064,317162,5757226,5321449,1130260,6451709,4190707
5792000,5450136,343004,5793140,5326761,1154591,6481352,4171790
5756416,5455315,302951,5758266,5338230,1157022,6495252,4180853
5903616,5501311,404542,5905853,5367262,1187266,6554528,0
6011904,5575886,438550,6014436,5435344,1276677,6712021,4158366
6059776,5607100,455510,6062610,5463402,1313854,6777256,4148861
6136576,5675569,463411,6138980,5528993,1337334,6866327,4190850
6204672,5767246,440333,6207579,5623752,1430874,7054626,0
6147840,5708062,442481,6150543,5565117,1349413,6914530,4215576
6384640,5973526,413514,6387040,5831897,1627114,7459011,4204275
6436608,6041192,397981,6439173,5901417,1679003,7580420,4221897
6514432,6120659,396099,6516758,5980160,1767456,7747616,4212193
6629888,6240380,392418,6632798,6098873,1940327,8039200,4157641
6644736,6241310,406178,6647488,6097832,1904500,8002332,4192691
6714368,6326894,389503,6716397,6185531,2044816,8230347,4139996
6905088,6483479,424565,6908044,6334758,2165523,8500281,4168216
7020032,6600297,422512,7022809,6450396,2331665,8782061,4117923
7021312,6578871,444841,7023712,6425605,2248738,8674343,4176334
7154432,6707516,449978,7157494,6550795,2427985,8978780,4122063
7287808,6806055,484416,7290471,6642333,2505220,9147553,4136461
7415808,6928896,490340,7419236,6762404,2658778,9421182,4102313
7500800,7009611,494188,7503799,6841716,2700863,9542579,4140074
7568640,7114696,456864,7571560,6951203,2835428,9786631,4114798
7688704,7242050,449797,7691847,7078612,2926767,10005379,4150727
7974912,7580052,397445,7977497,7420788,3279432,10700220,4140326
7944192,7552804,393821,7946625,7395165,3229069,10624234,4164727
8040448,7630016,413373,8043389,7468632,3367730,10836362,4099676
8306432,7919706,389563,8309269,7758398,3614987,11373385,4141974
